MovieID,Title,Year,Genres,Language
942,"""Laura""",1944,Crime|Film-Noir|Mystery,German
943,"""The Ghost And Mrs. Muir""",1947,Drama|Romance,Italian
944,"""Lost Horizon""",1937,Drama,German
945,"""Top Hat""",1935,Comedy|Musical|Romance,English
946,"""To Be Or Not To Be""",1942,Comedy|Drama|War,Spanish
947,"""My Man Godfrey""",1936,Comedy,French
948,"""Giant""",1956,Drama,French
949,"""East Of Eden""",1955,Drama,Italian
950,"""The Thin Man""",1934,Mystery,French
951,"""His Girl Friday""",1940,Comedy,French
952,"""Around The World In 80 Days""",1956,Adventure|Comedy,German
953,"""It'S A Wonderful Life""",1946,Drama,Spanish
954,"""Mr. Smith Goes To Washington""",1939,Drama,Italian
955,"""Bringing Up Baby""",1938,Comedy,Spanish
956,"""Penny Serenade""",1941,Drama|Romance,German
957,"""The Scarlet Letter""",1926,Drama,German
958,"""Lady Of Burlesque""",1943,Comedy|Mystery,English
959,"""Of Human Bondage""",1934,Drama,English
960,"""Angel On My Shoulder""",1946,Crime|Drama,Italian
961,"""Little Lord Fauntleroy""",1936,Drama,Italian
962,"""They Made Me A Criminal""",1939,Crime|Drama,German
963,"""The Inspector General""",1949,Musical,Spanish
964,"""Angel And The Badman""",1947,Western,Spanish
965,"""The 39 Steps""",1935,Thriller,English
966,"""A Walk In The Sun""",1945,Drama,German
967,"""The Outlaw""",1943,Western,German
968,"""Night Of The Living Dead""",1968,Horror|Sci-Fi,English
969,"""The African Queen""",1951,Action|Adventure|Romance|War,English
970,"""Beat The Devil""",1954,Comedy|Drama,French
971,"""Cat On A Hot Tin Roof""",1958,Drama,English
972,"""The Last Time I Saw Paris""",1954,Drama,French
973,"""Meet John Doe""",1941,Drama,Spanish
974,"""Algiers""",1938,Drama|Romance,Spanish
975,"""Something To Sing About""",1937,Comedy|Musical,English
976,"""A Farewell To Arms""",1932,Romance|War,Spanish
977,"""Moonlight Murder""",1936,Mystery,Spanish
978,"""The Blue Angel (Blaue Engel, Der)""",1930,Drama,German
979,"""Nothing Personal""",1995,Drama|War,Spanish
980,"""In The Line Of Duty 2""",1987,Action,Spanish
981,"""Dangerous Ground""",1997,Drama,Italian
982,"""Picnic""",1955,Drama,French
983,"""Madagascar Skin""",1995,Romance,English
984,"""The Pompatus Of Love""",1996,Comedy|Drama,French
985,"""Small Wonders""",1996,Documentary,English
986,"""Fly Away Home""",1996,Adventure|Children's,French
987,"""Bliss""",1997,Drama|Romance,Spanish
988,"""Grace Of My Heart""",1996,Comedy|Drama,French
989,"""Schlafes Bruder (Brother Of Sleep)""",1995,Drama,English
990,"""Maximum Risk""",1996,Action|Adventure|Thriller,Spanish
991,"""Michael Collins""",1996,Drama|War,English
992,"""The Rich Man'S Wife""",1996,Thriller,German
993,"""Infinity""",1996,Drama,German
994,"""Big Night""",1996,Drama,French
996,"""Last Man Standing""",1996,Action|Drama|Western,French
997,"""Caught""",1996,Drama|Thriller,English
998,"""Set It Off""",1996,Action|Crime,Spanish
999,"""2 Days In The Valley""",1996,Crime,English
1000,"""Curdled""",1996,Crime,English
1001,"""The Associate (L'Associe)""",1982,Comedy,Italian
1002,"""Ed'S Next Move""",1996,Comedy,Italian
1003,"""Extreme Measures""",1996,Drama|Thriller,French
1004,"""The Glimmer Man""",1996,Action|Thriller,Spanish
1005,"""D3: The Mighty Ducks""",1996,Children's|Comedy,Italian
1006,"""The Chamber""",1996,Drama,English
1007,"""The Apple Dumpling Gang""",1975,Children's|Comedy|Western,French
1008,"""Davy Crockett, King Of The Wild Frontier""",1955,Western,Italian
1009,"""Escape To Witch Mountain""",1975,Adventure|Children's|Fantasy,German
1010,"""The Love Bug""",1969,Children's|Comedy,German
1011,"""Herbie Rides Again""",1974,Adventure|Children's|Comedy,French
1012,"""Old Yeller""",1957,Children's|Drama,English
1013,"""The Parent Trap""",1961,Children's|Drama,Italian
1014,"""Pollyanna""",1960,Children's|Comedy|Drama,Spanish
1015,"""Homeward Bound: The Incredible Journey""",1993,Adventure|Children's,English
1016,"""The Shaggy Dog""",1959,Children's|Comedy,Italian
1017,"""Swiss Family Robinson""",1960,Adventure|Children's,Spanish
1018,"""That Darn Cat!""",1965,Children's|Comedy|Mystery,German
1019,"""20,000 Leagues Under The Sea""",1954,Adventure|Children's|Fantasy|Sci-Fi,German
1020,"""Cool Runnings""",1993,Comedy,French
1021,"""Angels In The Outfield""",1994,Children's|Comedy,English
1022,"""Cinderella""",1950,Animation|Children's|Musical,Italian
1023,"""Winnie The Pooh And The Blustery Day""",1968,Animation|Children's,Spanish
1024,"""The Three Caballeros""",1945,Animation|Children's|Musical,French
1025,"""The Sword In The Stone""",1963,Animation|Children's,Italian
1026,"""So Dear To My Heart""",1949,Children's|Drama,English
1027,"""Robin Hood: Prince Of Thieves""",1991,Drama,English
1028,"""Mary Poppins""",1964,Children's|Comedy|Musical,Spanish
1029,"""Dumbo""",1941,Animation|Children's|Musical,Spanish
1030,"""Pete'S Dragon""",1977,Adventure|Animation|Children's|Musical,English
1031,"""Bedknobs And Broomsticks""",1971,Adventure|Children's|Musical,Spanish
1032,"""Alice In Wonderland""",1951,Animation|Children's|Musical,Italian
1033,"""The Fox And The Hound""",1981,Animation|Children's,German
1034,"""Freeway""",1996,Crime,French
1035,"""The Sound Of Music""",1965,Musical,Italian
1036,"""Die Hard""",1988,Action|Thriller,German
1037,"""The Lawnmower Man""",1992,Action|Sci-Fi|Thriller,English
1038,"""Unhook The Stars""",1996,Drama,English
1039,"""Synthetic Pleasures""",1995,Documentary,Spanish
1040,"""The Secret Agent""",1996,Drama,Spanish
1041,"""Secrets & Lies""",1996,Drama,Spanish
1042,"""That Thing You Do!""",1996,Comedy,Italian
1043,"""To Gillian On Her 37Th Birthday""",1996,Drama|Romance,Italian
1044,"""Surviving Picasso""",1996,Drama,Spanish
1045,"""Love Is All There Is""",1996,Comedy|Drama,English
1046,"""Beautiful Thing""",1996,Drama|Romance,Spanish
1047,"""The Long Kiss Goodnight""",1996,Action|Thriller,French
1049,"""The Ghost And The Darkness""",1996,Action|Adventure,German
1050,"""Looking For Richard""",1996,Documentary|Drama,English
1051,"""Trees Lounge""",1996,Drama,English
1052,"""The Proprietor""",1996,Drama,French
1053,"""Normal Life""",1996,Crime|Drama,French
1054,"""Get On The Bus""",1996,Drama,French
1055,"""Shadow Conspiracy""",1997,Thriller,French
1056,"""Jude""",1996,Drama,Spanish
1057,"""Everyone Says I Love You""",1996,Comedy|Musical|Romance,Spanish
1058,"""Bitter Sugar (Azucar Amargo)""",1996,Drama,French
1059,"""William Shakespeare'S Romeo And Juliet""",1996,Drama|Romance,French
1060,"""Swingers""",1996,Comedy|Drama,French
1061,"""Sleepers""",1996,Crime|Drama,Italian
1062,"""The Sunchaser""",1996,Drama,Spanish
1063,"""Johns""",1996,Drama,Spanish
1064,"""Aladdin And The King Of Thieves""",1996,Animation|Children's|Comedy,French
1065,"""The Woman In Question""",1950,Mystery,German
1066,"""Shall We Dance?""",1937,Comedy|Musical|Romance,English
1067,"""A Damsel In Distress""",1937,Comedy|Musical|Romance,German
1068,"""Crossfire""",1947,Crime|Film-Noir,French
1069,"""Murder, My Sweet""",1944,Film-Noir|Thriller,French
1070,"""Macao""",1952,Adventure,French
1071,"""For The Moment""",1994,Romance|War,English
1073,"""Willy Wonka And The Chocolate Factory""",1971,Adventure|Children's|Comedy|Fantasy,English
1075,"""The Sexual Life Of The Belgians""",1994,Comedy,French
1076,"""The Innocents""",1961,Thriller,English
1077,"""Sleeper""",1973,Comedy|Sci-Fi,English
1078,"""Bananas""",1971,Comedy|War,Spanish
1079,"""A Fish Called Wanda""",1988,Comedy,Spanish
1080,"""Monty Python'S Life Of Brian""",1979,Comedy,Spanish
1081,"""Victor/Victoria""",1982,Comedy|Musical,Spanish
1082,"""The Candidate""",1972,Drama,French
1083,"""The Great Race""",1965,Comedy|Musical,French
1084,"""Bonnie And Clyde""",1967,Crime|Drama,Spanish
1085,"""The Old Man And The Sea""",1958,Adventure|Drama,Italian
1086,"""Dial M For Murder""",1954,Mystery|Thriller,Italian
1087,"""Madame Butterfly""",1995,Musical,German
1088,"""Dirty Dancing""",1987,Musical|Romance,Spanish
1089,"""Reservoir Dogs""",1992,Crime|Thriller,French
1090,"""Platoon""",1986,Drama|War,Spanish
1091,"""Weekend At Bernie'S""",1989,Comedy,English
1092,"""Basic Instinct""",1992,Mystery|Thriller,Spanish
1093,"""The Doors""",1991,Drama|Musical,French
1094,"""The Crying Game""",1992,Drama|Romance|War,Italian
1095,"""Glengarry Glen Ross""",1992,Drama,Spanish
1096,"""Sophie'S Choice""",1982,Drama,Italian
1097,"""E.T. The Extra-Terrestrial""",1982,Children's|Drama|Fantasy|Sci-Fi,Italian
1098,"""The Search For One-Eye Jimmy""",1996,Comedy,Italian
1099,"""A Christmas Carol""",1938,Drama,German
1100,"""Days Of Thunder""",1990,Action|Romance,French
1101,"""Top Gun""",1986,Action|Romance,French
1102,"""American Strays""",1996,Action,French
1103,"""Rebel Without A Cause""",1955,Drama,French
1104,"""A Streetcar Named Desire""",1951,Drama,German
1105,"""Children Of The Corn Iv: The Gathering""",1996,Horror,English
1106,"""The Leopard Son""",1996,Documentary,French
1107,"""Loser""",1991,Comedy,German
1108,"""Prerokbe Ognja""",1995,Documentary,French
1109,"""Charm'S Incidents""",1996,Drama,German
1110,"""Bird Of Prey""",1996,Action,Spanish
1111,"""Microcosmos (Microcosmos: Le Peuple De L'Herbe)""",1996,Documentary,French
1112,"""Palookaville""",1996,Action|Drama,Spanish
1113,"""The Associate""",1996,Comedy,English
1114,"""The Funeral""",1996,Drama,German
1115,"""Sleepover""",1995,Comedy|Drama,Spanish
1116,"""A Single Girl (La Fille Seule)""",1995,Drama,Spanish
1117,"""The Eighth Day (Le Huitiã¨Me Jour )""",1996,Drama,Spanish
1118,"""Tashunga""",1995,Adventure|Western,English
1119,"""Drunks""",1997,Drama,English
1120,"""The People Vs. Larry Flynt""",1996,Drama,English
1121,"""Glory Daze""",1996,Drama,German
1122,"""Plutonium Circus""",1995,Documentary,French
1123,"""A Perfect Candidate""",1996,Documentary,Spanish
1124,"""On Golden Pond""",1981,Drama,Italian
1125,"""The Return Of The Pink Panther""",1974,Comedy,English
1126,"""Drop Dead Fred""",1991,Comedy|Fantasy,English
1127,"""The Abyss""",1989,Action|Adventure|Sci-Fi|Thriller,French
1128,"""The Fog""",1980,Horror,German
1129,"""Escape From New York""",1981,Action|Adventure|Sci-Fi|Thriller,Italian
1130,"""The Howling""",1980,Horror,German
1131,"""Jean De Florette""",1986,Drama,Italian
1132,"""Manon Of The Spring (Manon Des Sources)""",1986,Drama,French
1133,"""Talking About Sex""",1994,Comedy|Drama,French
1134,"""Johnny 100 Pesos""",1993,Action|Drama,Spanish
1135,"""Private Benjamin""",1980,Comedy,Spanish
1136,"""Monty Python And The Holy Grail""",1974,Comedy,German
1137,"""Hustler White""",1996,Romance,Spanish
1138,"""Dadetown""",1995,Documentary,German
1139,"""Everything Relative""",1996,Drama,Italian
1140,"""Entertaining Angels: The Dorothy Day Story""",1996,Drama,Spanish
1141,"""Hoogste Tijd""",1995,Drama,French
1142,"""Get Over It""",1996,Drama,English
1143,"""Three Lives And Only One Death""",1996,Comedy,Italian
1144,"""The Line King: Al Hirschfeld""",1996,Documentary,Spanish
1145,"""Snowriders""",1996,Documentary,German
1146,"""Curtis'S Charm""",1995,Comedy|Drama,German
1147,"""When We Were Kings""",1996,Documentary,French
1148,"""The Wrong Trousers""",1993,Animation|Comedy,Italian
1149,"""Jlg/Jlg - Autoportrait De Dã©Cembre""",1994,Documentary|Drama,French
1150,"""The Return Of Martin Guerre (Retour De Martin Guerre, Le)""",1982,Drama,French
1151,"""Faust""",1994,Animation|Comedy|Thriller,Spanish
1152,"""He Walked By Night""",1948,Crime|Film-Noir|Thriller,German
1153,"""Raw Deal""",1948,Film-Noir,Italian
1154,"""T-Men""",1947,Film-Noir,Italian
1155,"""The Invitation (Zaproszenie)""",1986,Drama,Spanish
1156,"""The Children Are Watching Us (Bambini Ci Guardano, I)""",1942,Drama,German
1157,"""La Symphonie Pastorale""",1946,Drama,English
1158,"""Here Comes Cookie""",1935,Comedy,English
1159,"""Love In Bloom""",1935,Romance,English
1160,"""Six Of A Kind""",1934,Comedy,French
1161,"""The Tin Drum (Blechtrommel, Die)""",1979,Drama,English
1162,"""The Ruling Class""",1972,Comedy,Italian
1163,"""Mina Tannenbaum""",1994,Drama,French
1164,"""Two Or Three Things I Know About Her""",1966,Drama,Spanish
1165,"""The Bloody Child""",1996,Drama|Thriller,English
1166,"""Farmer & Chase""",1995,Comedy,German
1167,"""Dear God""",1996,Comedy,German
1168,"""Bad Moon""",1996,Horror,French
1169,"""American Dream""",1990,Documentary,English
1170,"""Best Of The Best 3: No Turning Back""",1995,Action,English
1171,"""Bob Roberts""",1992,Comedy,German
1172,"""Cinema Paradiso""",1988,Comedy|Drama|Romance,Italian
1173,"""The Cook The Thief His Wife & Her Lover""",1989,Drama,Spanish
1174,"""Grosse Fatigue""",1994,Comedy,Italian
1175,"""Delicatessen""",1991,Comedy|Sci-Fi,French
1176,"""The Double Life Of Veronique (La Double Vie De Vã©Ronique)""",1991,Drama,French
1177,"""Enchanted April""",1991,Drama,French
1178,"""Paths Of Glory""",1957,Drama|War,French
1179,"""The Grifters""",1990,Crime|Drama|Film-Noir,Spanish
1180,"""Hear My Song""",1991,Comedy,English
1181,"""The Shooter""",1995,Action,German
1183,"""The English Patient""",1996,Drama|Romance|War,German
1184,"""Mediterraneo""",1991,Comedy|War,German
1185,"""My Left Foot""",1989,Drama,German
1186,"""Sex, Lies, And Videotape""",1989,Drama,Italian
1187,"""Passion Fish""",1992,Drama,English
1188,"""Strictly Ballroom""",1992,Comedy|Romance,French
1189,"""The Thin Blue Line""",1988,Documentary,Italian
1190,"""Tie Me Up! Tie Me Down!""",1990,Drama,Italian
1191,"""Madonna: Truth Or Dare""",1991,Documentary,Italian
1192,"""Paris Is Burning""",1990,Documentary,Italian
1193,"""One Flew Over The Cuckoo'S Nest""",1975,Drama,Spanish
1194,"""Up In Smoke""",1978,Comedy,Spanish
1196,"""Star Wars: Episode V - The Empire Strikes Back""",1980,Action|Adventure|Drama|Sci-Fi|War,French
1197,"""The Princess Bride""",1987,Action|Adventure|Comedy|Romance,German
1198,"""Raiders Of The Lost Ark""",1981,Action|Adventure,French
1199,"""Brazil""",1985,Sci-Fi,German
1200,"""Aliens""",1986,Action|Sci-Fi|Thriller|War,Spanish
1201,"""The Good, The Bad And The Ugly""",1966,Action|Western,French
1202,"""Withnail And I""",1987,Comedy,German
1203,"""12 Angry Men""",1957,Drama,English
1204,"""Lawrence Of Arabia""",1962,Adventure|War,Italian
1205,"""The Transformers: The Movie""",1986,Action|Animation|Children's|Sci-Fi|Thriller|War,French
1206,"""A Clockwork Orange""",1971,Sci-Fi,English
1207,"""To Kill A Mockingbird""",1962,Drama,Spanish
1208,"""Apocalypse Now""",1979,Drama|War,Italian
1209,"""Once Upon A Time In The West""",1969,Western,English
1210,"""Star Wars: Episode Vi - Return Of The Jedi""",1983,Action|Adventure|Romance|Sci-Fi|War,German
1211,"""Wings Of Desire (Der Himmel Ã¼Ber Berlin)""",1987,Comedy|Drama|Romance,Italian
1212,"""The Third Man""",1949,Mystery|Thriller,English
1213,"""Goodfellas""",1990,Crime|Drama,German
1214,"""Alien""",1979,Action|Horror|Sci-Fi|Thriller,Italian
1215,"""Army Of Darkness""",1993,Action|Adventure|Comedy|Horror|Sci-Fi,Spanish
1216,"""The Big Blue (Le Grand Bleu)""",1988,Adventure|Romance,Spanish
1217,"""Ran""",1985,Drama|War,English
1218,"""The Killer (Die Xue Shuang Xiong)""",1989,Action|Thriller,English
1219,"""Psycho""",1960,Horror|Thriller,English
1220,"""The Blues Brothers""",1980,Action|Comedy|Musical,Italian
1221,"""The Godfather: Part Ii""",1974,Action|Crime|Drama,German
1222,"""Full Metal Jacket""",1987,Action|Drama|War,Spanish
1223,"""A Grand Day Out""",1992,Animation|Comedy,French
1224,"""Henry V""",1989,Drama|War,Italian
1225,"""Amadeus""",1984,Drama,English
1226,"""The Quiet Man""",1952,Comedy|Romance,French
1227,"""Once Upon A Time In America""",1984,Crime|Drama|Thriller,German
1228,"""Raging Bull""",1980,Drama,English
1230,"""Annie Hall""",1977,Comedy|Romance,Spanish
1231,"""The Right Stuff""",1983,Drama,English
1232,"""Stalker""",1979,Mystery|Sci-Fi,Spanish
1233,"""The Boat (Das Boot)""",1981,Action|Drama|War,Spanish
1234,"""The Sting""",1973,Comedy|Crime,English
1235,"""Harold And Maude""",1971,Comedy,German
1236,"""Trust""",1990,Comedy|Drama,Italian
1237,"""The Seventh Seal (Sjunde Inseglet, Det)""",1957,Drama,German
1238,"""Local Hero""",1983,Comedy,English
1240,"""The Terminator""",1984,Action|Sci-Fi|Thriller,German
1241,"""Braindead""",1992,Comedy|Horror,German
1242,"""Glory""",1989,Action|Drama|War,Spanish
1243,"""Rosencrantz And Guildenstern Are Dead""",1990,Comedy|Drama,German
1244,"""Manhattan""",1979,Comedy|Drama|Romance,English
1245,"""Miller'S Crossing""",1990,Drama,German
1246,"""Dead Poets Society""",1989,Drama,Italian
1247,"""The Graduate""",1967,Drama|Romance,Italian
1248,"""Touch Of Evil""",1958,Crime|Film-Noir|Thriller,Spanish
1249,"""Nikita (La Femme Nikita)""",1990,Thriller,Spanish
1250,"""The Bridge On The River Kwai""",1957,Drama|War,Spanish
1251,"""8.5""",1963,Drama,Spanish
1252,"""Chinatown""",1974,Film-Noir|Mystery|Thriller,German
1253,"""The Day The Earth Stood Still""",1951,Drama|Sci-Fi,German
1254,"""The Treasure Of The Sierra Madre""",1948,Adventure,French
1255,"""Bad Taste""",1987,Comedy|Horror,English
1256,"""Duck Soup""",1933,Comedy|War,German
1257,"""Better Off Dead...""",1985,Comedy,Italian
1258,"""The Shining""",1980,Horror,English
1259,"""Stand By Me""",1986,Adventure|Comedy|Drama,French
1260,"""M""",1931,Crime|Film-Noir|Thriller,English
1261,"""Evil Dead Ii (Dead By Dawn)""",1987,Action|Adventure|Comedy|Horror,Spanish
1262,"""The Great Escape""",1963,Adventure|War,Spanish
1263,"""The Deer Hunter""",1978,Drama|War,English
1264,"""Diva""",1981,Action|Drama|Mystery|Romance|Thriller,Italian
1265,"""Groundhog Day""",1993,Comedy|Romance,Italian
1266,"""Unforgiven""",1992,Western,German
1267,"""The Manchurian Candidate""",1962,Film-Noir|Thriller,Spanish
1268,"""Pump Up The Volume""",1990,Drama,Spanish
1269,"""Arsenic And Old Lace""",1944,Comedy|Mystery|Thriller,German
1270,"""Back To The Future""",1985,Comedy|Sci-Fi,French
1271,"""Fried Green Tomatoes""",1991,Drama,Spanish
1272,"""Patton""",1970,Drama|War,Spanish
1273,"""Down By Law""",1986,Comedy|Drama,Italian
1274,"""Akira""",1988,Adventure|Animation|Sci-Fi|Thriller,German
1275,"""Highlander""",1986,Action|Adventure,Spanish
1276,"""Cool Hand Luke""",1967,Comedy|Drama,English
1277,"""Cyrano De Bergerac""",1990,Action|Drama|Romance,Spanish
1278,"""Young Frankenstein""",1974,Comedy|Horror,French
1279,"""Night On Earth""",1991,Comedy|Drama,Spanish
1280,"""Raise The Red Lantern""",1991,Drama,Spanish
1281,"""The Great Dictator""",1940,Comedy,Spanish
1282,"""Fantasia""",1940,Animation|Children's|Musical,German
1283,"""High Noon""",1952,Western,German
1284,"""The Big Sleep""",1946,Film-Noir|Mystery,English
1285,"""Heathers""",1989,Comedy,Italian
1286,"""Somewhere In Time""",1980,Drama|Romance,Italian
1287,"""Ben-Hur""",1959,Action|Adventure|Drama,Italian
1288,"""This Is Spinal Tap""",1984,Comedy|Drama|Musical,Spanish
1289,"""Koyaanisqatsi""",1983,Documentary|War,French
1290,"""Some Kind Of Wonderful""",1987,Drama|Romance,Spanish
1291,"""Indiana Jones And The Last Crusade""",1989,Action|Adventure,German
1292,"""Being There""",1979,Comedy,Spanish
1293,"""Gandhi""",1982,Drama,Spanish
1294,"""M*A*S*H""",1970,Comedy|War,Italian
1295,"""The Unbearable Lightness Of Being""",1988,Drama,German
1296,"""A Room With A View""",1986,Drama|Romance,English
1297,"""Real Genius""",1985,Comedy,Italian
1298,"""Pink Floyd - The Wall""",1982,Drama|Musical|War,Spanish
1299,"""The Killing Fields""",1984,Drama|War,Italian
1300,"""My Life As A Dog (Mitt Liv Som Hund)""",1985,Drama,English
1301,"""Forbidden Planet""",1956,Sci-Fi,German
1302,"""Field Of Dreams""",1989,Drama,German
1303,"""The Man Who Would Be King""",1975,Adventure,Italian
1304,"""Butch Cassidy And The Sundance Kid""",1969,Action|Comedy|Western,German
1305,"""Paris, Texas""",1984,Drama,Spanish
1306,"""Until The End Of The World (Bis Ans Ende Der Welt)""",1991,Drama|Sci-Fi,French
1307,"""When Harry Met Sally...""",1989,Comedy|Romance,French
1308,"""I Shot A Man In Vegas""",1995,Comedy,Spanish
1309,"""Parallel Sons""",1995,Drama|Romance,German
1310,"""Hype!""",1996,Documentary,English
1311,"""Santa With Muscles""",1996,Comedy,French
1312,"""Female Perversions""",1996,Drama,English
1313,"""Mad Dog Time""",1996,Crime,Spanish
1314,"""Breathing Room""",1996,Romance,Spanish
1315,"""Paris Was A Woman""",1995,Documentary,German
1316,"""Anna""",1996,Drama,Italian
1317,"""I'M Not Rappaport""",1996,Comedy,Spanish
1318,"""Blue Juice""",1995,Comedy|Drama,Spanish
1319,"""Kids Of Survival""",1993,Documentary,German
1320,"""Alienâ³""",1992,Action|Horror|Sci-Fi|Thriller,Italian
1321,"""An American Werewolf In London""",1981,Horror,Spanish
1322,"""Amityville : It'S About Time""",1992,Horror,Italian
1323,"""Amityville 3-D""",1983,Horror,Italian
1324,"""Amityville: Dollhouse""",1996,Horror,Italian
1325,"""Amityville: A New Generation""",1993,Horror,Italian
1326,"""Amityville Ii: The Possession""",1982,Horror,English
1327,"""The Amityville Horror""",1979,Horror,French
1328,"""The Amityville Curse""",1990,Horror,Italian
1329,"""Blood For Dracula (Andy Warhol'S Dracula)""",1974,Horror,Italian
1330,"""April Fool'S Day""",1986,Comedy|Horror,Italian
1331,"""Audrey Rose""",1977,Horror,English
1332,"""The Believers""",1987,Horror|Thriller,Italian
1333,"""The Birds""",1963,Horror,Spanish
1334,"""The Blob""",1958,Horror|Sci-Fi,Italian
1335,"""Blood Beach""",1981,Action|Horror,French
1336,"""Body Parts""",1991,Horror,Italian
1337,"""The Body Snatcher""",1945,Horror,Spanish
1339,"""Bram Stoker'S Dracula""",1992,Horror|Romance,Spanish
1340,"""Bride Of Frankenstein""",1935,Horror,Italian
1341,"""Burnt Offerings""",1976,Horror,Italian
1342,"""Candyman""",1992,Horror,English
1343,"""Cape Fear""",1991,Thriller,English
1344,"""Cape Fear""",1962,Film-Noir|Thriller,German
1345,"""Carrie""",1976,Horror,English
1346,"""Cat People""",1982,Horror,English
1347,"""A Nightmare On Elm Street""",1984,Horror,Italian
1348,"""Nosferatu (Nosferatu, Eine Symphonie Des Grauens)""",1922,Horror,Spanish
1349,"""Nosferatu A Venezia""",1986,Horror,French
1350,"""The Omen""",1976,Horror,English
1351,"""Blood & Wine""",1997,Drama,German
1352,"""Albino Alligator""",1996,Crime|Thriller,Italian
1353,"""The Mirror Has Two Faces""",1996,Comedy|Romance,English
1354,"""Breaking The Waves""",1996,Drama,Italian
1355,"""Nightwatch""",1997,Horror|Thriller,Spanish
1356,"""Star Trek: First Contact""",1996,Action|Adventure|Sci-Fi,French
1357,"""Shine""",1996,Drama|Romance,English
1358,"""Sling Blade""",1996,Drama|Thriller,Italian
1359,"""Jingle All The Way""",1996,Adventure|Children's|Comedy,English
1360,"""Identification Of A Woman (Identificazione Di Una Donna)""",1982,Drama,German
1361,"""Paradise Lost: The Child Murders At Robin Hood Hills""",1996,Documentary,Italian
1362,"""The Garden Of Finzi-Contini (Giardino Dei Finzi-Contini, Il)""",1970,Drama,French
1363,"""The Preacher'S Wife""",1996,Drama,Italian
1364,"""Zero Kelvin (Kjã¦Rlighetens Kjã¸Tere)""",1995,Action,Spanish
1365,"""Ridicule""",1996,Drama,French
1366,"""The Crucible""",1996,Drama,Italian
1367,"""101 Dalmatians""",1996,Children's|Comedy,Italian
1368,"""The Forbidden Christ (Cristo Proibito, Il)""",1950,Drama,German
1369,"""I Can'T Sleep (J'Ai Pas Sommeil)""",1994,Drama|Thriller,English
1370,"""Die Hard 2""",1990,Action|Thriller,German
1371,"""Star Trek: The Motion Picture""",1979,Action|Adventure|Sci-Fi,German
1372,"""Star Trek Vi: The Undiscovered Country""",1991,Action|Adventure|Sci-Fi,Spanish
1373,"""Star Trek V: The Final Frontier""",1989,Action|Adventure|Sci-Fi,German
1374,"""Star Trek: The Wrath Of Khan""",1982,Action|Adventure|Sci-Fi,French
1375,"""Star Trek Iii: The Search For Spock""",1984,Action|Adventure|Sci-Fi,Italian
1376,"""Star Trek Iv: The Voyage Home""",1986,Action|Adventure|Sci-Fi,Italian
1377,"""Batman Returns""",1992,Action|Adventure|Comedy|Crime,Italian
1378,"""Young Guns""",1988,Action|Comedy|Western,French
1379,"""Young Guns Ii""",1990,Action|Comedy|Western,German
1380,"""Grease""",1978,Comedy|Musical|Romance,Spanish
1381,"""Grease 2""",1982,Comedy|Musical|Romance,English
1382,"""Marked For Death""",1990,Action|Drama,English
1383,"""Adrenalin: Fear The Rush""",1996,Action|Sci-Fi,Italian
1384,"""The Substance Of Fire""",1996,Drama,French
1385,"""Under Siege""",1992,Action,Italian
1386,"""Terror In A Texas Town""",1958,Western,French
1387,"""Jaws""",1975,Action|Horror,English
1388,"""Jaws 2""",1978,Action|Horror,German
1389,"""Jaws 3-D""",1983,Action|Horror,English
1390,"""My Fellow Americans""",1996,Comedy,German
1391,"""Mars Attacks!""",1996,Action|Comedy|Sci-Fi|War,English
1392,"""Citizen Ruth""",1996,Comedy|Drama,English
1393,"""Jerry Maguire""",1996,Drama|Romance,English
1394,"""Raising Arizona""",1987,Comedy,Italian
1395,"""Tin Men""",1987,Comedy|Drama,German
1396,"""Sneakers""",1992,Crime|Drama|Sci-Fi,English
1397,"""Bastard Out Of Carolina""",1996,Drama,French
1398,"""In Love And War""",1996,Romance|War,Italian
1399,"""Marvin'S Room""",1996,Drama,Spanish
1400,"""Somebody Is Waiting""",1996,Drama,Spanish
1401,"""Ghosts Of Mississippi""",1996,Drama,French
1404,"""Night Falls On Manhattan""",1997,Crime|Drama,Spanish
1405,"""Beavis And Butt-Head Do America""",1996,Animation|Comedy,German
1406,"""La Cã©Rã©Monie""",1995,Drama,English
1407,"""Scream""",1996,Horror|Thriller,Spanish
1408,"""The Last Of The Mohicans""",1992,Action|Romance|War,French
1409,"""Michael""",1996,Comedy|Romance,Spanish
1410,"""The Evening Star""",1996,Comedy|Drama,French
1411,"""Hamlet""",1996,Drama,French
1412,"""Some Mother'S Son""",1996,Drama,Italian
1413,"""The Whole Wide World""",1996,Drama,Italian
1414,"""Mother""",1996,Comedy,Spanish
1415,"""Thieves (Voleurs, Les)""",1996,Crime|Drama|Romance,German
1416,"""Evita""",1996,Drama|Musical,French
1417,"""The Portrait Of A Lady""",1996,Drama,French
1419,"""Walkabout""",1971,Drama,German
1420,"""Message To Love: The Isle Of Wight Festival""",1996,Documentary,English
1421,"""Grateful Dead""",1995,Documentary,Italian
1422,"""Murder At 1600""",1997,Mystery|Thriller,French
1423,"""Hearts And Minds""",1996,Drama,German
1424,"""Inside""",1996,Action,English
1425,"""Fierce Creatures""",1997,Comedy,Italian
1426,"""Zeus And Roxanne""",1997,Children's,Spanish
1427,"""Turbulence""",1997,Thriller,French
1428,"""Angel Baby""",1995,Drama,German
